Iter,PSO500,GSA500,ABC500,PSO2500,GSA2500,ABC2500
78,-8490.140759156868,-5446.704723891866,-5760.862148734455,-8567.341621410747,-2862.6835104640386,-5774.052923128968
79,-8507.791776587434,-5452.594701334963,-5809.628362758484,-8598.58478014493,-2900.7300661903514,-5831.1014988776415
80,-8526.288325410911,-5504.263967201625,-5860.237823027441,-8617.173068740627,-2902.4828755103135,-5865.350402888443
81,-8556.244585789173,-5511.477847576912,-5925.502813915792,-8630.622153893635,-2930.5483931268072,-5904.832274992126
82,-8576.402687864129,-5566.708042646416,-5996.028109091223,-8645.971190054715,-2931.5663017842385,-5945.194725091236
83,-8589.728570834537,-5567.447051578821,-6048.244095596022,-8661.956458076213,-2991.348198622099,-5985.596075466481
84,-8605.596921538117,-5607.660244819335,-6077.809217719403,-8676.421672934446,-3005.6060783629136,-6016.8817454719465
85,-8631.119260191183,-5615.029522719204,-6108.3967280547495,-8699.426451132103,-3030.1425433856843,-6054.02133671524
86,-8644.893818054863,-5641.068751430849,-6169.7450088207515,-8713.222377047658,-3030.1425433856843,-6078.870377116995
87,-8667.5274932638,-5642.3718808262465,-6194.020436396328,-8721.711314455839,-3077.095876727871,-6135.617633543755
88,-8688.197987867721,-5653.949928759514,-6244.494070411041,-8736.29674169425,-3105.6682925595683,-6182.339529467191
89,-8715.992552012987,-5658.211072814673,-6273.315578630789,-8748.666020305649,-3149.8626636024437,-6228.778167993646
90,-8726.22681843122,-5693.126014772437,-6326.621401606701,-8758.427338007647,-3184.6947873585195,-6302.422096158847
91,-8738.518754715658,-5700.403118242066,-6364.737319756611,-8778.241838717579,-3215.8485724996926,-6362.5168677581905
92,-8754.29459691433,-5719.618061021319,-6399.721015540134,-8790.94131857625,-3226.6307114902233,-6385.849523667302
93,-8763.511359147367,-5726.65187701697,-6435.087179055558,-8804.750554973021,-3261.403624001548,-6431.283116450342
94,-8774.508802117005,-5746.443270562292,-6476.24403801103,-8821.093932853451,-3270.8119800421186,-6459.543740116949
95,-8792.880716159443,-5748.698313939064,-6502.811955490415,-8831.111895087683,-3312.5045215224554,-6484.348269680277
96,-8805.410529149316,-5758.629907903648,-6542.427581104391,-8839.99740578671,-3322.602408692051,-6513.30948372884
97,-8823.950386164155,-5760.824542185457,-6589.1622154998095,-8855.821503816522,-3328.027052309626,-6560.944372636391
98,-8831.156323530522,-5779.0734189158065,-6618.788216438061,-8862.98407247444,-3376.867827836437,-6608.3552013352655
99,-8847.760468167104,-5781.767894855981,-6678.575587106559,-8878.206823475428,-3402.6762883490383,-6642.920453314036
100,-8859.304168024066,-5795.990365518227,-6693.970070858753,-8888.499486214076,-3406.3899326301344,-6689.917816053291
101,-8875.844650809939,-5798.146865865045,-6732.385792424521,-8899.785875555015,-3433.1035109060795,-6717.326421192016
102,-8888.373748670754,-5806.3823761852445,-6766.183334288562,-8909.986111518547,-3456.6036829413533,-6754.6087448930575
103,-8899.887545984038,-5808.003173269897,-6812.912223920248,-8917.993150284232,-3472.4616744210025,-6775.555583327505
104,-8911.20661047015,-5816.586200041738,-6842.024843358999,-8928.42855366078,-3511.7475607798724,-6790.454347369878
105,-8926.293924941632,-5819.401939766956,-6881.4669558181085,-8936.286732515413,-3517.5893070189027,-6849.528980545896
106,-8936.318643216378,-5822.381260192143,-6901.997962591936,-8944.711506770365,-3546.857451920285,-6905.807149097075
107,-8943.5487418235,-5824.637027512873,-6938.062450099267,-8950.534603077542,-3600.140493928392,-6947.125446266706
108,-8954.25983908191,-5829.771714757977,-6962.450091349447,-8955.911997546322,-3611.099992174776,-6959.889845240632
109,-8968.103244521773,-5831.165354423557,-6972.519358591588,-8972.77466557642,-3629.1215740655944,-6980.384851928186
110,-8974.906918370458,-5834.430639254657,-6996.494175278214,-8981.214230282925,-3639.4246982807585,-7012.108832803963
111,-8984.110667195808,-5836.21482233768,-7019.535485041611,-8990.146366215778,-3667.4159143648167,-7062.083853157378
112,-8991.72102404771,-5839.32152178,-7037.57490856845,-8996.36877797388,-3686.5858165180484,-7090.160911584036
113,-8999.349760747904,-5841.205047805628,-7051.466871127645,-9000.424398681595,-3747.862885965251,-7135.380229369696
114,-9004.609236675919,-5843.534401443168,-7061.901248360175,-9004.50707728432,-3773.330905086298,-7184.1933548966745
115,-9010.485569847137,-5845.784144715805,-7078.221084941943,-9008.97712859637,-3820.3883749239785,-7207.555217797179
116,-9018.650202701347,-5849.261029002951,-7091.77325231265,-9014.569322350975,-3821.540013731744,-7230.307408142909
117,-9022.28421132712,-5849.953733591961,-7130.830255671874,-9018.109395858983,-3828.491731137902,-7254.60887378272
118,-9033.32694572287,-5852.203005985193,-7159.03635513726,-9023.596511546033,-3907.002420247949,-7283.804316814356
119,-9038.336400969569,-5853.300104582767,-7170.500929458454,-9029.692822501016,-3968.3310189929553,-7316.058696327511
120,-9045.380874080585,-5855.094792662924,-7189.196318378871,-9033.796537022678,-3988.861741034906,-7336.341608400606
121,-9052.396086149382,-5855.908365139862,-7227.711147232587,-9040.115821528856,-4026.099580678727,-7374.6720672292895
122,-9062.420318809067,-5856.5626303779,-7243.663262748884,-9046.548071209389,-4086.4121502290677,-7411.769080363884
123,-9068.122063421335,-5857.1800036555705,-7278.417494424222,-9051.64240242084,-4118.792420305865,-7424.219756148977
124,-9073.482202374527,-5857.69307104844,-7302.620395845104,-9059.537036541977,-4133.432816322434,-7465.649137585435
125,-9084.573416542626,-5858.826419583498,-7318.168639164396,-9064.489478290729,-4144.330267232544,-7494.87928774923
126,-9089.314266910786,-5859.574111578154,-7343.62915888857,-9071.657538279866,-4173.536465478537,-7522.146059162993
127,-9097.533824321095,-5860.210722404532,-7366.3001212418185,-9076.291874749244,-4231.195484886329,-7539.211688861043
128,-9103.052215480633,-5860.623316241155,-7402.5048568338525,-9080.790752113013,-4236.798900529273,-7567.438693102665
129,-9108.190756526617,-5861.310533423828,-7404.021192346332,-9088.493664384216,-4284.145510355327,-7574.985561242631
130,-9114.329645247253,-5861.641951647088,-7440.332524296096,-9095.282742475638,-4315.302199892015,-7597.710342887419
131,-9116.792985474916,-5862.156085000872,-7470.187863188167,-9097.773673808702,-4357.833860426647,-7623.8400249305205
132,-9120.65494500867,-5862.659255354802,-7484.2694585996005,-9099.755866010366,-4407.283390968076,-7650.871109527735
133,-9124.216349396072,-5862.977727119065,-7503.172340166604,-9102.695610072611,-4460.010038063006,-7661.02154573448
134,-9129.249974100974,-5863.208361270684,-7520.5941816322575,-9106.472499084908,-4516.073191963217,-7691.0197694397575
135,-9139.917989126117,-5863.473315258426,-7538.224922476315,-9110.45276500653,-4526.513418248792,-7713.175618857814
